标题,链接,价格,作者,出版时间,评论数,简介
"Python基础编程与实践,朱旭振 黄赛,机械工业出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1566085234.html,¥56.50,朱旭振 黄赛,2019-03-01,本书为“十三五”规划较教材，图书在内容编排上循序渐进，由浅入深，从Python语言的语法特点到基础算法再到函数应用、图像及文件处理等。书中通过大量实例操作来巩固读者对知识的掌握及运用，每一章节后配有本章相关习题并附赠习题答案，向初学Python语言的读者提供了成熟的编程语言学习路径。本书从Python语言教学的全局出发，以培养学生使用Python语言进行编程的能力为目的，内容介绍清楚、明确。
Python应用编程丛书:解析Python网络爬虫：核心技术、Scrapy框架、分布式爬虫 [中国]黑马程序员 中国铁 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522336053.html,¥52.00,[中国]黑马程序员,2018-08-01,本书结合案例讲解各知识点，帮助读者掌握Python网络爬虫的核心技术。
Python机器学习实战 裔隽 科学技术文献出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522104443.html,¥68.00,裔隽,2018-03-01,暂时没有内容
Python编程从0到1(视频教学版) 张�E 9787111632955 机械工业出版社 全国大部分地区已恢复发货 急件请咨询客服,http://product.dangdang.com/1581662328.html,¥72.68,张�E,2019-09-01,暂时没有内容
"Python编程：从数据分析到数据科学,朝乐门,电子工业出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1566051174.html,¥65.50,朝乐门,2019-01-01,暂时没有内容
Python趣码快乐编程 [中国]中公教育趣码研究院 9787536975200 陕西科学技术出版社 全国大部分地区已恢复发货 急件请咨询客服,http://product.dangdang.com/1581619248.html,¥71.76,[中国]中公教育趣码研究院,2019-05-01,暂时没有内容
"Python数据分析与应用,黄红梅 张良均,人民邮电出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1573466314.html,¥47.80,黄红梅 张良均,2018-04-01,本书采用了以任务为导向的教学模式，按照解决实际任务的工作流程路线，逐步展开介绍相关的理论知识点，推导生成可行的解决方案，* 后落实在任务实现环节。全书大部分章节紧扣任务需求展开，不堆积知识点，着重于解决问题时思路的启发与方案的实施。通过从任务需求到实现这一完整工作流程的体验，帮助读者真正理解与消化Python数据分析与应用。书中案例全部源于企业真实项目，可操作性强，引导读者融会贯通，并提供源代码等相关学习资源，帮助读者快速掌握大数据相关技能。
Python算法指南――程序员经典算法分析与实现 李永华 9787302531357 清华大学出版社 全国大部分地区已恢复发货 急件请咨询客服,http://product.dangdang.com/1580977028.html,¥109.48,李永华,2019-08-01,本书是中国产业发展研究院、中关村智能硬件产业联盟、中关村大数据产业联盟 联袂推荐用书！全书包含10万行源代码、300个经典案例，适合读者轻松入门Python。配套完整的源代码可到清华大学出版社网站本书页面下载。
Python程序设计任务驱动式教程 郑凯梅 清华大学出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522091723.html,¥59.00,郑凯梅,2018-05-01,本书内容详实，语言精练，结构合理，每个教学单元由理论知识、实例、任务组成。程序代码注释详尽，有利于初学者理解程序结构和编程思想，既有启发性，又降低了学习难度。实例和任务的程序运行结果通过二维码扫描阅读方式提供。本书配有电子课件和源代码。
Python GUI设计――tkinter菜鸟编程 洪锦魁 9787302530640 清华大学出版社 全国大部分地区已恢复发货 急件请咨询客服,http://product.dangdang.com/1580750088.html,¥72.68,洪锦魁,2019-07-01,《Python GUI设计――tkinter菜鸟编程》是国内首先使用tkinter设计GUI的中文Python书籍之一；为了详细讲解GUI设计，本书共使用了270个程序实例，详细讲解各种Widget的用法。
"Python数据分析与数据化运营,宋天龙,机械工业出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1566033664.html,¥96.50,宋天龙,2017-12-01,（1）国内资深一线数据分析专家撰写，黄成明、宋星、田雪峰、宫鑫、王晓东等10余位互联网大咖和多个数据科学相关组织联合推荐（2）50个数据工作流知识点，14个数据分析和挖掘主题，8个综合性运营案例，涵盖会员、商品、流量、内容4大数据化运营主题，360°把脉运营问题并贴合数据场景落地
"Python Web自动化测试设计与实现,陈晓伍,清华大学出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1570760854.html,¥76.50,陈晓伍,2019-03-01,资深测试开发专家撰写，凝聚自己多年开发经验，系统且深入阐释利用Python进行Web自动化测试涉及的方法和实践
"Python基础实例教程(普通高等教育“十三五”规划教材(计算机专业群)),秦颖,水利水电出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1567557454.html,¥26.50,秦颖,2019-03-01,暂时没有内容
"Python 3 程序设计,唐永华 刘德山 李玲,人民邮电出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1568063894.html,¥47.30,唐永华 刘德山 李玲,2019-02-01,本书主要有以下特色。1．教材内容重点突出。在保证内容科学、完整的前提下，由浅入深的安排章节次序。考虑到Python语言的应用特色，教材更多强调应用思维。例如，在组合数据类型的应用、文件操作的应用、第三方库的应用等章节，更强调体现应用特性。2．教材案例资源丰富。全书设计240个示例，覆盖Python的重要知识点。精心设计和编写课后习题，教材编写与教学资源建设同步，本书提供教学课件、程序源码。3. 教材内容上，处理好与全国计算机等级考试的关系和Python应用需求的关系。教材中的知识点基本覆盖了等级考试需要的核心内容，又删减了部分使用频率低的内容。
Python3爬虫实战：数据清洗、数据分析与可视化 [中国]姚良 9787113260590 中国铁道出版社 全国大部分地区已恢复发货 急件请咨询客服,http://product.dangdang.com/1582079848.html,¥55.02,[中国]姚良,2019-10-01,1．从零开始，适合新手学习对于只有代码入门基础的新手来说，看文档学习使用工具是十分困难的一件事。因为对代码的不理解、没有编程思维，看文档简直就像是在看天书。另外大部分的新文档都是英文版的，国内的中文文档都是翻译过来的，在翻译过程中容易产生偏差。而本书基础知识篇中，从各官方文档中直接整理出爬虫爬取需要用到的部分。没有繁杂��唆的文字，用简单的语言告诉你学习的重点知识，让你快速上手爬虫。在实战阶段，详细介绍每一个步骤，便于理解，让你也能靠自己写出爬虫。 2．实例丰富，解决各种爬虫问题网上很多爬虫的各种教程，大部分都是爬取豆瓣电影、招聘网站职位进行分析。本书实战项目挑选的都是网上少有人爬取的网站，让你可以学习到各式各样的爬取方式。 3．站得更高，设计自己的产品本书除了教你如何爬取网站外，
"Python 3 x全栈开发从入门到精通 张云河,刘友祝,王硕 9787301303085 北京大学出版社 全国大部分地区已恢复发货 急件请咨询客服",http://product.dangdang.com/1584330538.html,¥91.08,"张云河,刘友祝,王硕",2019-04-01,全新：本书理论、技术与案例基于全新的Python 3.x。全面：涵盖Python全栈开发全过程，知识点涉及数据分析、数据存储、数据可视化、系统网络运维、Web 项目和量化交易等多领域。实战：海量示例文件展示开发过程中的重点、疑点、难点。基础：零基础也能入门，拆解式讲解全栈开发过程中的知识和技术。丰富：本书配套的源代码全部赠送，资源丰富，可轻松复制所需项目内容。?
Python基础实例教程(微课版) 韦玮 人民邮电出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522293293.html,¥49.80,韦玮,2018-09-01,1.基于Python 3.X讲解，内容编排由简到难，层层递进。 n 2.全书重点难点附带微课讲解，书网融合互动学习。 n 3.案例丰富，重视实践，着重培养读者的实际运用能力。
"Python程序设计基础教程,王绍锋 李淑英,人民邮电出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1567509894.html,¥37.30,王绍锋 李淑英,2019-02-01,以全国计算机等级考试的Python大纲为基准，内容涵盖大纲要求内容，同时书中案例以图像化运行结果为特点，知识的讲解采取循序渐进的方式，尽可能使学生学习的过程更平滑，从而提升学生的学习兴趣和编程能力。
